customer_id,customer_name,customer_segment,city,country,signup_date
CUST-00747,Synthetic Customer 00747,Mid-Market,Hamburg,DE,2025-02-10
CUST-00748,Synthetic Customer 00748,Consumer,Frankfurt,DE,2023-11-14
CUST-00749,Synthetic Customer 00749,Consumer,Düsseldorf,DE,2022-04-05
CUST-00750,Synthetic Customer 00750,Consumer,Berlin,DE,2024-10-28
CUST-00751,Synthetic Customer 00751,Mid-Market,Leipzig,DE,2024-04-08
CUST-00752,Synthetic Customer 00752,Small Business,Hamburg,DE,2023-01-05
CUST-00753,Synthetic Customer 00753,Consumer,Leipzig,DE,2023-04-23
CUST-00754,Synthetic Customer 00754,Consumer,Warsaw,PL,2023-11-30
CUST-00755,Synthetic Customer 00755,Small Business,Leipzig,DE,2024-01-06
CUST-00756,Synthetic Customer 00756,Small Business,Hamburg,DE,2024-12-15
CUST-00757,Synthetic Customer 00757,Consumer,Stuttgart,DE,2024-09-16
CUST-00758,Synthetic Customer 00758,Small Business,Stuttgart,DE,2023-09-10
CUST-00759,Synthetic Customer 00759,Mid-Market,Berlin,DE,2023-03-09
CUST-00760,Synthetic Customer 00760,Small Business,Cologne,DE,2021-10-23
CUST-00761,Synthetic Customer 00761,Consumer,Berlin,DE,2024-03-08
CUST-00762,Synthetic Customer 00762,Consumer,Hamburg,DE,2023-07-19
CUST-00763,Synthetic Customer 00763,Small Business,Stuttgart,DE,2025-04-01
CUST-00764,Synthetic Customer 00764,Consumer,Amsterdam,NL,2024-10-04
CUST-00765,Synthetic Customer 00765,Consumer,Munich,DE,2022-10-04
CUST-00766,Synthetic Customer 00766,Consumer,Frankfurt,DE,2025-01-23
CUST-00767,Synthetic Customer 00767,Small Business,Berlin,DE,2024-05-31
CUST-00768,Synthetic Customer 00768,Mid-Market,Amsterdam,NL,2024-12-20
CUST-00769,Synthetic Customer 00769,Consumer,Leipzig,DE,2021-12-24
CUST-00770,Synthetic Customer 00770,Mid-Market,Berlin,DE,2022-05-09
CUST-00771,Synthetic Customer 00771,Small Business,Leipzig,DE,2022-10-28
CUST-00772,Synthetic Customer 00772,Consumer,Cologne,DE,2021-12-11
CUST-00773,Synthetic Customer 00773,Consumer,Vienna,AT,2024-09-22
CUST-00774,Synthetic Customer 00774,Small Business,Cologne,DE,2022-12-03
CUST-00775,Synthetic Customer 00775,Consumer,Paris,FR,2022-07-01
CUST-00776,Synthetic Customer 00776,Small Business,Munich,DE,2023-10-04
CUST-00777,Synthetic Customer 00777,Small Business,Paris,FR,2023-03-09
CUST-00778,Synthetic Customer 00778,Mid-Market,Leipzig,DE,2025-05-16
CUST-00779,Synthetic Customer 00779,Consumer,Amsterdam,NL,2023-11-15
CUST-00780,Synthetic Customer 00780,Small Business,Paris,FR,2021-10-28
CUST-00781,Synthetic Customer 00781,Consumer,Düsseldorf,DE,2023-08-08
CUST-00782,Synthetic Customer 00782,Mid-Market,Prague,CZ,2025-06-09
CUST-00783,Synthetic Customer 00783,Consumer,Hamburg,DE,2025-04-04
CUST-00784,Synthetic Customer 00784,Consumer,Prague,CZ,2024-08-04
CUST-00785,Synthetic Customer 00785,Consumer,Brussels,BE,2021-10-10
CUST-00786,Synthetic Customer 00786,Consumer,Frankfurt,DE,2024-01-03
CUST-00787,Synthetic Customer 00787,Consumer,Brussels,BE,2025-07-26
CUST-00788,Synthetic Customer 00788,Consumer,Brussels,BE,2021-11-18
CUST-00789,Synthetic Customer 00789,Consumer,Stuttgart,DE,2025-05-23
CUST-00790,Synthetic Customer 00790,Small Business,Düsseldorf,DE,2023-08-04
CUST-00791,Synthetic Customer 00791,Consumer,Berlin,DE,2023-04-29
CUST-00792,Synthetic Customer 00792,Consumer,Düsseldorf,DE,2022-09-27
CUST-00793,Synthetic Customer 00793,Consumer,Frankfurt,DE,2023-09-26
CUST-00794,Synthetic Customer 00794,Consumer,Hamburg,DE,2024-01-22
CUST-00795,Synthetic Customer 00795,Small Business,Berlin,DE,2022-10-22
CUST-00796,Synthetic Customer 00796,Consumer,Paris,FR,2022-05-27
CUST-00797,Synthetic Customer 00797,Consumer,Frankfurt,DE,2024-06-23
CUST-00798,Synthetic Customer 00798,Mid-Market,Berlin,DE,2025-07-04
CUST-00799,Synthetic Customer 00799,Consumer,Berlin,DE,2022-04-21
CUST-00800,Synthetic Customer 00800,Consumer,Berlin,DE,2023-04-24
CUST-00801,Synthetic Customer 00801,Consumer,Paris,FR,2023-05-13
CUST-00802,Synthetic Customer 00802,Consumer,Amsterdam,NL,2023-09-28
CUST-00803,Synthetic Customer 00803,Consumer,Cologne,DE,2024-02-27
CUST-00804,Synthetic Customer 00804,Consumer,Frankfurt,DE,2024-12-02
CUST-00805,Synthetic Customer 00805,Consumer,Berlin,DE,2023-10-01
CUST-00806,Synthetic Customer 00806,Consumer,Stuttgart,DE,2023-06-21
CUST-00807,Synthetic Customer 00807,Consumer,Düsseldorf,DE,2024-12-31
CUST-00808,Synthetic Customer 00808,Small Business,Cologne,DE,2022-03-04
CUST-00809,Synthetic Customer 00809,Consumer,Warsaw,PL,2024-02-14
CUST-00810,Synthetic Customer 00810,Consumer,Stuttgart,DE,2022-02-09
CUST-00811,Synthetic Customer 00811,Small Business,Hamburg,DE,2025-03-27
CUST-00812,Synthetic Customer 00812,Consumer,Warsaw,PL,2025-07-26
CUST-00813,Synthetic Customer 00813,Consumer,Berlin,DE,2024-10-13
CUST-00814,Synthetic Customer 00814,Mid-Market,Leipzig,DE,2022-10-24
CUST-00815,Synthetic Customer 00815,Consumer,Munich,DE,2022-01-14
CUST-00816,Synthetic Customer 00816,Consumer,Vienna,AT,2024-07-30
CUST-00817,Synthetic Customer 00817,Consumer,Hamburg,DE,2024-09-26
CUST-00818,Synthetic Customer 00818,Consumer,Hamburg,DE,2023-01-20
CUST-00819,Synthetic Customer 00819,Small Business,Cologne,DE,2021-12-20
CUST-00820,Synthetic Customer 00820,Enterprise,Stuttgart,DE,2021-09-23
CUST-00821,Synthetic Customer 00821,Consumer,Paris,FR,2024-12-19
CUST-00822,Synthetic Customer 00822,Small Business,Paris,FR,2025-05-09
CUST-00823,Synthetic Customer 00823,Small Business,Munich,DE,2024-10-24
CUST-00824,Synthetic Customer 00824,Small Business,Amsterdam,NL,2022-11-17
CUST-00825,Synthetic Customer 00825,Consumer,Hamburg,DE,2022-04-04
CUST-00826,Synthetic Customer 00826,Consumer,Stuttgart,DE,2022-10-25
CUST-00827,Synthetic Customer 00827,Small Business,Vienna,AT,2025-05-19
CUST-00828,Synthetic Customer 00828,Consumer,Hamburg,DE,2022-10-02
CUST-00829,Synthetic Customer 00829,Consumer,Leipzig,DE,2025-05-19
CUST-00830,Synthetic Customer 00830,Consumer,Cologne,DE,2025-07-27
CUST-00831,Synthetic Customer 00831,Enterprise,Düsseldorf,DE,2024-10-25
CUST-00832,Synthetic Customer 00832,Consumer,Berlin,DE,2024-06-06
CUST-00833,Synthetic Customer 00833,Consumer,Hamburg,DE,2025-03-13
CUST-00834,Synthetic Customer 00834,Mid-Market,Munich,DE,2024-10-30
CUST-00835,Synthetic Customer 00835,Small Business,Munich,DE,2024-12-12
CUST-00836,Synthetic Customer 00836,Consumer,Prague,CZ,2024-01-18
CUST-00837,Synthetic Customer 00837,Consumer,Berlin,DE,2022-01-12
CUST-00838,Synthetic Customer 00838,Mid-Market,Berlin,DE,2022-08-25
CUST-00839,Synthetic Customer 00839,Small Business,Cologne,DE,2022-09-22
CUST-00840,Synthetic Customer 00840,Consumer,Warsaw,PL,2022-01-28
CUST-00841,Synthetic Customer 00841,Consumer,Frankfurt,DE,2022-03-07
CUST-00842,Synthetic Customer 00842,Consumer,Cologne,DE,2023-06-01
CUST-00843,Synthetic Customer 00843,Consumer,Munich,DE,2022-05-20
CUST-00844,Synthetic Customer 00844,Small Business,Prague,CZ,2024-07-15
CUST-00845,Synthetic Customer 00845,Enterprise,Vienna,AT,2021-11-19
CUST-00846,Synthetic Customer 00846,Consumer,Prague,CZ,2025-04-16
CUST-00847,Synthetic Customer 00847,Consumer,Hamburg,DE,2023-02-25
CUST-00848,Synthetic Customer 00848,Consumer,Cologne,DE,2022-01-05
CUST-00849,Synthetic Customer 00849,Mid-Market,Leipzig,DE,2025-07-18
CUST-00850,Synthetic Customer 00850,Mid-Market,Prague,CZ,2022-12-01
CUST-00851,Synthetic Customer 00851,Consumer,Paris,FR,2024-05-08
CUST-00852,Synthetic Customer 00852,Consumer,Prague,CZ,2022-11-01
CUST-00853,Synthetic Customer 00853,Mid-Market,Berlin,DE,2024-10-01
CUST-00854,Synthetic Customer 00854,Consumer,Düsseldorf,DE,2022-06-16
CUST-00855,Synthetic Customer 00855,Consumer,Frankfurt,DE,2024-11-10
CUST-00856,Synthetic Customer 00856,Consumer,Berlin,DE,2025-07-12
CUST-00857,Synthetic Customer 00857,Consumer,Berlin,DE,2025-01-04
CUST-00858,Synthetic Customer 00858,Consumer,Cologne,DE,2025-01-31
CUST-00859,Synthetic Customer 00859,Consumer,Stuttgart,DE,2025-02-02
CUST-00860,Synthetic Customer 00860,Consumer,Munich,DE,2021-11-24
CUST-00861,Synthetic Customer 00861,Consumer,Warsaw,PL,2022-07-26
CUST-00862,Synthetic Customer 00862,Consumer,Stuttgart,DE,2022-07-26
CUST-00863,Synthetic Customer 00863,Consumer,Düsseldorf,DE,2023-10-06
CUST-00864,Synthetic Customer 00864,Consumer,Brussels,BE,2024-11-15
CUST-00865,Synthetic Customer 00865,Consumer,Berlin,DE,2023-05-07
CUST-00866,Synthetic Customer 00866,Mid-Market,Cologne,DE,2022-09-29
CUST-00867,Synthetic Customer 00867,Consumer,Prague,CZ,2024-12-22
CUST-00868,Synthetic Customer 00868,Consumer,Warsaw,PL,2025-03-14
CUST-00869,Synthetic Customer 00869,Consumer,Cologne,DE,2023-05-31
CUST-00870,Synthetic Customer 00870,Mid-Market,Hamburg,DE,2023-05-03
CUST-00871,Synthetic Customer 00871,Consumer,Stuttgart,DE,2022-09-21
CUST-00872,Synthetic Customer 00872,Consumer,Hamburg,DE,2023-07-01
CUST-00873,Synthetic Customer 00873,Consumer,Frankfurt,DE,2023-09-09
CUST-00874,Synthetic Customer 00874,Consumer,Amsterdam,NL,2023-05-05
CUST-00875,Synthetic Customer 00875,Small Business,Berlin,DE,2022-03-17
CUST-00876,Synthetic Customer 00876,Enterprise,Amsterdam,NL,2024-09-15
CUST-00877,Synthetic Customer 00877,Consumer,Paris,FR,2022-05-01
CUST-00878,Synthetic Customer 00878,Consumer,Berlin,DE,2024-07-17
CUST-00879,Synthetic Customer 00879,Consumer,Leipzig,DE,2023-04-11
CUST-00880,Synthetic Customer 00880,Mid-Market,Frankfurt,DE,2021-11-21
CUST-00881,Synthetic Customer 00881,Consumer,Paris,FR,2021-11-08
CUST-00882,Synthetic Customer 00882,Mid-Market,Hamburg,DE,2021-10-25
CUST-00883,Synthetic Customer 00883,Consumer,Leipzig,DE,2023-07-30
CUST-00884,Synthetic Customer 00884,Mid-Market,Berlin,DE,2024-03-31
CUST-00885,Synthetic Customer 00885,Consumer,Warsaw,PL,2024-07-16
CUST-00886,Synthetic Customer 00886,Small Business,Frankfurt,DE,2021-09-30
CUST-00887,Synthetic Customer 00887,Consumer,Berlin,DE,2025-06-23
CUST-00888,Synthetic Customer 00888,Consumer,Frankfurt,DE,2024-07-01
CUST-00889,Synthetic Customer 00889,Mid-Market,Berlin,DE,2023-03-17
CUST-00890,Synthetic Customer 00890,Small Business,Paris,FR,2023-12-25
CUST-00891,Synthetic Customer 00891,Consumer,Berlin,DE,2025-02-17
CUST-00892,Synthetic Customer 00892,Consumer,Warsaw,PL,2024-10-23
CUST-00893,Synthetic Customer 00893,Small Business,Cologne,DE,2023-07-27
CUST-00894,Synthetic Customer 00894,Consumer,Berlin,DE,2024-08-17
CUST-00895,Synthetic Customer 00895,Consumer,Stuttgart,DE,2023-12-22
CUST-00896,Synthetic Customer 00896,Consumer,Munich,DE,2021-12-31
CUST-00897,Synthetic Customer 00897,Consumer,Düsseldorf,DE,2025-07-12
CUST-00898,Synthetic Customer 00898,Consumer,Paris,FR,2023-08-25
CUST-00899,Synthetic Customer 00899,Enterprise,Düsseldorf,DE,2025-02-23
CUST-00900,Synthetic Customer 00900,Mid-Market,Brussels,BE,2024-07-14
CUST-00901,Synthetic Customer 00901,Consumer,Prague,CZ,2025-03-30
CUST-00902,Synthetic Customer 00902,Consumer,Brussels,BE,2024-12-22
CUST-00903,Synthetic Customer 00903,Small Business,Munich,DE,2022-10-09
CUST-00904,Synthetic Customer 00904,Consumer,Düsseldorf,DE,2025-06-14
CUST-00905,Synthetic Customer 00905,Small Business,Munich,DE,2025-07-07
CUST-00906,Synthetic Customer 00906,Consumer,Berlin,DE,2023-07-03
CUST-00907,Synthetic Customer 00907,Mid-Market,Paris,FR,2021-12-13
CUST-00908,Synthetic Customer 00908,Consumer,Düsseldorf,DE,2023-07-03
CUST-00909,Synthetic Customer 00909,Consumer,Munich,DE,2022-07-28
CUST-00910,Synthetic Customer 00910,Consumer,Cologne,DE,2022-06-08
CUST-00911,Synthetic Customer 00911,Small Business,Düsseldorf,DE,2025-03-16
CUST-00912,Synthetic Customer 00912,Consumer,Cologne,DE,2024-10-21
CUST-00913,Synthetic Customer 00913,Consumer,Warsaw,PL,2023-04-15
CUST-00914,Synthetic Customer 00914,Consumer,Warsaw,PL,2024-05-13
CUST-00915,Synthetic Customer 00915,Small Business,Cologne,DE,2022-04-21
CUST-00916,Synthetic Customer 00916,Small Business,Paris,FR,2024-01-19
CUST-00917,Synthetic Customer 00917,Consumer,Stuttgart,DE,2022-08-04
CUST-00918,Synthetic Customer 00918,Small Business,Berlin,DE,2025-02-07
CUST-00919,Synthetic Customer 00919,Consumer,Hamburg,DE,2023-10-16
CUST-00920,Synthetic Customer 00920,Small Business,Düsseldorf,DE,2024-08-10
CUST-00921,Synthetic Customer 00921,Consumer,Munich,DE,2022-09-18
CUST-00922,Synthetic Customer 00922,Consumer,Frankfurt,DE,2022-06-21
CUST-00923,Synthetic Customer 00923,Consumer,Paris,FR,2024-05-02
CUST-00924,Synthetic Customer 00924,Consumer,Prague,CZ,2023-08-14
CUST-00925,Synthetic Customer 00925,Consumer,Vienna,AT,2023-05-03
CUST-00926,Synthetic Customer 00926,Small Business,Cologne,DE,2023-10-12
CUST-00927,Synthetic Customer 00927,Consumer,Warsaw,PL,2022-06-03
CUST-00928,Synthetic Customer 00928,Small Business,Munich,DE,2021-12-26
CUST-00929,Synthetic Customer 00929,Consumer,Berlin,DE,2025-02-03
CUST-00930,Synthetic Customer 00930,Consumer,Paris,FR,2021-10-01
CUST-00931,Synthetic Customer 00931,Consumer,Frankfurt,DE,2022-05-14
CUST-00932,Synthetic Customer 00932,Consumer,Amsterdam,NL,2022-11-27
CUST-00933,Synthetic Customer 00933,Consumer,Munich,DE,2024-11-16
CUST-00934,Synthetic Customer 00934,Small Business,Stuttgart,DE,2023-05-28
CUST-00935,Synthetic Customer 00935,Small Business,Munich,DE,2025-01-09
CUST-00936,Synthetic Customer 00936,Small Business,Düsseldorf,DE,2022-10-04
CUST-00937,Synthetic Customer 00937,Mid-Market,Cologne,DE,2024-04-18
CUST-00938,Synthetic Customer 00938,Small Business,Düsseldorf,DE,2024-01-05
CUST-00939,Synthetic Customer 00939,Consumer,Hamburg,DE,2022-01-16
CUST-00940,Synthetic Customer 00940,Small Business,Leipzig,DE,2024-04-10
CUST-00941,Synthetic Customer 00941,Small Business,Leipzig,DE,2022-07-28
CUST-00942,Synthetic Customer 00942,Small Business,Vienna,AT,2024-10-18
CUST-00943,Synthetic Customer 00943,Mid-Market,Stuttgart,DE,2022-06-01
CUST-00944,Synthetic Customer 00944,Consumer,Berlin,DE,2023-05-09
CUST-00945,Synthetic Customer 00945,Consumer,Munich,DE,2023-03-13
CUST-00946,Synthetic Customer 00946,Mid-Market,Vienna,AT,2023-04-01
CUST-00947,Synthetic Customer 00947,Consumer,Stuttgart,DE,2023-12-22
CUST-00948,Synthetic Customer 00948,Consumer,Stuttgart,DE,2023-09-28
CUST-00949,Synthetic Customer 00949,Mid-Market,Berlin,DE,2025-05-28
CUST-00950,Synthetic Customer 00950,Small Business,Paris,FR,2022-09-22
CUST-00951,Synthetic Customer 00951,Consumer,Cologne,DE,2024-11-05
CUST-00952,Synthetic Customer 00952,Consumer,Berlin,DE,2021-11-02
CUST-00953,Synthetic Customer 00953,Consumer,Hamburg,DE,2023-05-09
CUST-00954,Synthetic Customer 00954,Small Business,Berlin,DE,2023-08-23
CUST-00955,Synthetic Customer 00955,Small Business,Paris,FR,2022-11-21
CUST-00956,Synthetic Customer 00956,Consumer,Berlin,DE,2022-11-04
CUST-00957,Synthetic Customer 00957,Small Business,Berlin,DE,2024-02-01
CUST-00958,Synthetic Customer 00958,Consumer,Cologne,DE,2024-02-07
CUST-00959,Synthetic Customer 00959,Small Business,Düsseldorf,DE,2023-07-07
CUST-00960,Synthetic Customer 00960,Small Business,Frankfurt,DE,2025-05-26
CUST-00961,Synthetic Customer 00961,Mid-Market,Hamburg,DE,2022-12-27
CUST-00962,Synthetic Customer 00962,Consumer,Frankfurt,DE,2021-10-07
CUST-00963,Synthetic Customer 00963,Consumer,Düsseldorf,DE,2022-12-02
CUST-00964,Synthetic Customer 00964,Small Business,Paris,FR,2022-07-16
CUST-00965,Synthetic Customer 00965,Consumer,Amsterdam,NL,2024-04-24
CUST-00966,Synthetic Customer 00966,Small Business,Cologne,DE,2025-02-11
CUST-00967,Synthetic Customer 00967,Small Business,Munich,DE,2022-08-30
CUST-00968,Synthetic Customer 00968,Consumer,Leipzig,DE,2022-02-14
CUST-00969,Synthetic Customer 00969,Small Business,Prague,CZ,2024-09-16
CUST-00970,Synthetic Customer 00970,Mid-Market,Hamburg,DE,2024-05-26
CUST-00971,Synthetic Customer 00971,Consumer,Amsterdam,NL,2023-01-04
CUST-00972,Synthetic Customer 00972,Consumer,Stuttgart,DE,2025-07-05
CUST-00973,Synthetic Customer 00973,Consumer,Brussels,BE,2022-08-27
CUST-00974,Synthetic Customer 00974,Consumer,Stuttgart,DE,2025-03-16
CUST-00975,Synthetic Customer 00975,Consumer,Hamburg,DE,2022-12-23
CUST-00976,Synthetic Customer 00976,Small Business,Stuttgart,DE,2024-09-28
CUST-00977,Synthetic Customer 00977,Consumer,Berlin,DE,2024-02-02
CUST-00978,Synthetic Customer 00978,Consumer,Cologne,DE,2023-11-20
CUST-00979,Synthetic Customer 00979,Consumer,Hamburg,DE,2022-10-21
CUST-00980,Synthetic Customer 00980,Consumer,Prague,CZ,2022-04-26
CUST-00981,Synthetic Customer 00981,Consumer,Frankfurt,DE,2022-01-22
CUST-00982,Synthetic Customer 00982,Small Business,Warsaw,PL,2023-10-08
CUST-00983,Synthetic Customer 00983,Consumer,Warsaw,PL,2025-06-24
CUST-00984,Synthetic Customer 00984,Consumer,Vienna,AT,2024-09-25
CUST-00985,Synthetic Customer 00985,Mid-Market,Hamburg,DE,2023-08-15
CUST-00986,Synthetic Customer 00986,Consumer,Berlin,DE,2025-04-19
CUST-00987,Synthetic Customer 00987,Small Business,Hamburg,DE,2022-12-27
CUST-00988,Synthetic Customer 00988,Small Business,Munich,DE,2021-11-20
CUST-00989,Synthetic Customer 00989,Consumer,Amsterdam,NL,2023-08-13
CUST-00990,Synthetic Customer 00990,Consumer,Frankfurt,DE,2024-10-30
CUST-00991,Synthetic Customer 00991,Small Business,Vienna,AT,2024-06-28
CUST-00992,Synthetic Customer 00992,Small Business,Cologne,DE,2024-10-06
CUST-00993,Synthetic Customer 00993,Small Business,Cologne,DE,2025-07-11
CUST-00994,Synthetic Customer 00994,Small Business,Paris,FR,2024-09-14
CUST-00995,Synthetic Customer 00995,Consumer,Berlin,DE,2023-04-27
CUST-00996,Synthetic Customer 00996,Consumer,Hamburg,DE,2023-08-08
CUST-00997,Synthetic Customer 00997,Consumer,Munich,DE,2024-05-04
CUST-00998,Synthetic Customer 00998,Consumer,Stuttgart,DE,2024-11-04
CUST-00999,Synthetic Customer 00999,Enterprise,Cologne,DE,2025-04-16
CUST-01000,Synthetic Customer 01000,Consumer,Stuttgart,DE,2023-09-01
CUST-01001,Synthetic Customer 01001,Consumer,Munich,DE,2021-09-16
CUST-01002,Synthetic Customer 01002,Consumer,Berlin,DE,2024-12-15
CUST-01003,Synthetic Customer 01003,Consumer,Cologne,DE,2025-01-01
CUST-01004,Synthetic Customer 01004,Mid-Market,Vienna,AT,2024-02-16
CUST-01005,Synthetic Customer 01005,Consumer,Cologne,DE,2023-07-02
CUST-01006,Synthetic Customer 01006,Consumer,Munich,DE,2023-10-07
CUST-01007,Synthetic Customer 01007,Mid-Market,Cologne,DE,2025-05-26
CUST-01008,Synthetic Customer 01008,Small Business,Berlin,DE,2024-10-15
CUST-01009,Synthetic Customer 01009,Small Business,Hamburg,DE,2022-05-29
CUST-01010,Synthetic Customer 01010,Small Business,Munich,DE,2022-08-11
CUST-01011,Synthetic Customer 01011,Consumer,Cologne,DE,2023-12-03
CUST-01012,Synthetic Customer 01012,Mid-Market,Stuttgart,DE,2023-09-27
CUST-01013,Synthetic Customer 01013,Consumer,Cologne,DE,2025-05-13
CUST-01014,Synthetic Customer 01014,Consumer,Warsaw,PL,2021-10-06
CUST-01015,Synthetic Customer 01015,Consumer,Berlin,DE,2023-07-01
CUST-01016,Synthetic Customer 01016,Consumer,Cologne,DE,2022-02-21
CUST-01017,Synthetic Customer 01017,Consumer,Frankfurt,DE,2024-05-02
CUST-01018,Synthetic Customer 01018,Small Business,Cologne,DE,2022-12-19
CUST-01019,Synthetic Customer 01019,Consumer,Brussels,BE,2024-11-24
CUST-01020,Synthetic Customer 01020,Consumer,Cologne,DE,2023-05-07
CUST-01021,Synthetic Customer 01021,Small Business,Frankfurt,DE,2024-11-17
CUST-01022,Synthetic Customer 01022,Consumer,Berlin,DE,2023-03-08
CUST-01023,Synthetic Customer 01023,Consumer,Berlin,DE,2024-06-01
CUST-01024,Synthetic Customer 01024,Small Business,Brussels,BE,2022-12-16
CUST-01025,Synthetic Customer 01025,Consumer,Frankfurt,DE,2022-08-03
CUST-01026,Synthetic Customer 01026,Consumer,Vienna,AT,2024-10-07
CUST-01027,Synthetic Customer 01027,Consumer,Berlin,DE,2022-08-05
CUST-01028,Synthetic Customer 01028,Consumer,Vienna,AT,2023-11-29
CUST-01029,Synthetic Customer 01029,Consumer,Berlin,DE,2024-06-26
CUST-01030,Synthetic Customer 01030,Consumer,Berlin,DE,2021-09-23
CUST-01031,Synthetic Customer 01031,Small Business,Hamburg,DE,2024-08-02
CUST-01032,Synthetic Customer 01032,Consumer,Hamburg,DE,2024-07-25
CUST-01033,Synthetic Customer 01033,Consumer,Munich,DE,2023-06-14
CUST-01034,Synthetic Customer 01034,Consumer,Hamburg,DE,2024-04-23
CUST-01035,Synthetic Customer 01035,Small Business,Hamburg,DE,2025-02-18
CUST-01036,Synthetic Customer 01036,Consumer,Berlin,DE,2021-11-01
CUST-01037,Synthetic Customer 01037,Consumer,Stuttgart,DE,2023-07-28
CUST-01038,Synthetic Customer 01038,Consumer,Düsseldorf,DE,2023-07-04
CUST-01039,Synthetic Customer 01039,Small Business,Düsseldorf,DE,2024-08-13
CUST-01040,Synthetic Customer 01040,Consumer,Brussels,BE,2022-05-21
CUST-01041,Synthetic Customer 01041,Consumer,Berlin,DE,2024-05-12
CUST-01042,Synthetic Customer 01042,Consumer,Berlin,DE,2023-10-02
CUST-01043,Synthetic Customer 01043,Consumer,Berlin,DE,2025-06-26
CUST-01044,Synthetic Customer 01044,Mid-Market,Berlin,DE,2024-12-10
CUST-01045,Synthetic Customer 01045,Mid-Market,Stuttgart,DE,2024-05-26
CUST-01046,Synthetic Customer 01046,Consumer,Vienna,AT,2025-06-14
CUST-01047,Synthetic Customer 01047,Small Business,Berlin,DE,2024-08-31
CUST-01048,Synthetic Customer 01048,Consumer,Brussels,BE,2023-10-18
CUST-01049,Synthetic Customer 01049,Mid-Market,Munich,DE,2025-04-01
CUST-01050,Synthetic Customer 01050,Small Business,Cologne,DE,2023-03-26
CUST-01051,Synthetic Customer 01051,Consumer,Stuttgart,DE,2024-03-09
CUST-01052,Synthetic Customer 01052,Consumer,Cologne,DE,2021-10-23
CUST-01053,Synthetic Customer 01053,Small Business,Hamburg,DE,2023-04-25
CUST-01054,Synthetic Customer 01054,Consumer,Düsseldorf,DE,2025-04-28
CUST-01055,Synthetic Customer 01055,Consumer,Frankfurt,DE,2022-11-07
CUST-01056,Synthetic Customer 01056,Mid-Market,Prague,CZ,2023-12-04
CUST-01057,Synthetic Customer 01057,Enterprise,Cologne,DE,2022-12-02
CUST-01058,Synthetic Customer 01058,Consumer,Hamburg,DE,2022-12-23
CUST-01059,Synthetic Customer 01059,Small Business,Leipzig,DE,2024-12-17
CUST-01060,Synthetic Customer 01060,Small Business,Berlin,DE,2022-01-27
CUST-01061,Synthetic Customer 01061,Consumer,Stuttgart,DE,2024-09-14
CUST-01062,Synthetic Customer 01062,Consumer,Frankfurt,DE,2023-08-07
CUST-01063,Synthetic Customer 01063,Consumer,Cologne,DE,2025-01-05
CUST-01064,Synthetic Customer 01064,Small Business,Cologne,DE,2021-11-03
CUST-01065,Synthetic Customer 01065,Consumer,Hamburg,DE,2023-04-14
CUST-01066,Synthetic Customer 01066,Consumer,Berlin,DE,2025-04-11
CUST-01067,Synthetic Customer 01067,Consumer,Cologne,DE,2023-09-07
CUST-01068,Synthetic Customer 01068,Consumer,Cologne,DE,2021-12-14
CUST-01069,Synthetic Customer 01069,Consumer,Hamburg,DE,2022-01-23
CUST-01070,Synthetic Customer 01070,Consumer,Düsseldorf,DE,2025-07-24
CUST-01071,Synthetic Customer 01071,Mid-Market,Stuttgart,DE,2023-06-15
CUST-01072,Synthetic Customer 01072,Mid-Market,Munich,DE,2023-11-08
CUST-01073,Synthetic Customer 01073,Consumer,Munich,DE,2025-06-05
CUST-01074,Synthetic Customer 01074,Consumer,Hamburg,DE,2025-01-25
CUST-01075,Synthetic Customer 01075,Consumer,Warsaw,PL,2024-12-18
CUST-01076,Synthetic Customer 01076,Consumer,Leipzig,DE,2023-03-02
CUST-01077,Synthetic Customer 01077,Consumer,Berlin,DE,2024-10-19
CUST-01078,Synthetic Customer 01078,Consumer,Hamburg,DE,2021-09-24
CUST-01079,Synthetic Customer 01079,Mid-Market,Berlin,DE,2022-06-24
CUST-01080,Synthetic Customer 01080,Consumer,Hamburg,DE,2023-06-06
CUST-01081,Synthetic Customer 01081,Consumer,Paris,FR,2022-01-23
CUST-01082,Synthetic Customer 01082,Mid-Market,Frankfurt,DE,2022-06-30
CUST-01083,Synthetic Customer 01083,Consumer,Berlin,DE,2022-08-19
CUST-01084,Synthetic Customer 01084,Consumer,Prague,CZ,2025-06-05
CUST-01085,Synthetic Customer 01085,Consumer,Berlin,DE,2022-11-10
CUST-01086,Synthetic Customer 01086,Small Business,Amsterdam,NL,2023-06-14
CUST-01087,Synthetic Customer 01087,Consumer,Stuttgart,DE,2023-11-16
CUST-01088,Synthetic Customer 01088,Consumer,Paris,FR,2022-08-25
CUST-01089,Synthetic Customer 01089,Consumer,Hamburg,DE,2021-12-04
CUST-01090,Synthetic Customer 01090,Small Business,Düsseldorf,DE,2022-05-28
CUST-01091,Synthetic Customer 01091,Consumer,Munich,DE,2021-12-20
CUST-01092,Synthetic Customer 01092,Consumer,Cologne,DE,2022-12-13
CUST-01093,Synthetic Customer 01093,Consumer,Leipzig,DE,2024-07-03
CUST-01094,Synthetic Customer 01094,Mid-Market,Hamburg,DE,2025-05-25
CUST-01095,Synthetic Customer 01095,Small Business,Cologne,DE,2024-10-24
CUST-01096,Synthetic Customer 01096,Consumer,Frankfurt,DE,2024-01-30
